"start_datetime_utc","end_datetime_utc","creation_datetime_utc","number_of_nights","total_night_cost","total_space_capacity","number_of_guests","lead_time_days","stay_length_days","cancellation_reason","settlement_type","reservation_state","origin","commander_origin","travel_agency","is_online_checkin","nationality_code","gender","classification","age_group","has_email","enterprise_time_zone","business_segment","tier","rate_id","cost_per_night","night_cost_per_unit_capacity","space_occupancy_rate","creation_week_day","rate_name"
"2019-12-06 14:00:00+00","2019-12-08 11:00:00+00","2019-09-15 19:25:20.946051+00",2,"449.259532",4,4,82,2,NULL,0,1,1,NULL,"Mr & Mrs Smith",0,"GB",1,0,0,1,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","224.629766","56.1574415","1.00","Sunday","Fully Flexible"
"2019-12-13 14:00:00+00","2019-12-15 11:00:00+00","2019-08-07 08:12:57.050963+00",2,"561.7303",0,2,128,2,0,1,4,2,4,NULL,0,NULL,0,0,0,0,2,"Direct Business",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","280.86515","140.432575","1","Wednesday","Early - 60 days"
"2019-12-06 14:00:00+00","2019-12-08 11:00:00+00","2019-09-03 22:20:55.456541+00",2,"208.495706",4,4,93,2,NULL,0,1,2,4,NULL,0,NULL,0,0,0,0,2,"FIT",1,"C0595866-7641-424E-9C53-B2FF82C366F9","104.247853","26.06196325","1.00","Tuesday","Fully Flexible"
"2019-12-23 14:00:00+00","2019-12-28 11:00:00+00","2019-09-21 20:41:59.842477+00",5,"1972.174524",15,15,93,5,NULL,0,1,0,NULL,NULL,1,"US",2,0,55,1,2,"Leisure",1,"F053F480-56C8-4EC6-913F-649554208CCD","394.4349048","26.29566032","1.00","Saturday","Suite Offer"
"2019-12-13 14:00:00+00","2019-12-17 11:00:00+00","2019-08-01 07:58:34.759581+00",4,"225.409188",0,8,134,4,0,1,4,2,1,NULL,0,NULL,0,0,0,0,2,"FIT",1,"5CDDFCD3-F5B9-4C21-93AF-F6219B407A7B","56.352297","7.044037125","1","Thursday","Non Refundable BAR BB "
"2019-12-22 14:00:00+00","2019-12-24 11:00:00+00","2019-09-20 13:15:47.567426+00",2,"95.323458",4,4,93,2,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,"FIT",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","47.661729","11.91543225","1.00","Friday","Early - 60 days"
"2019-11-28 14:00:00+00","2019-12-02 11:00:00+00","2019-10-04 15:54:16.00188+00",4,"1129",0,8,55,4,10,0,4,1,NULL,"Booking.com",0,"SG",1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","282.25","35.28125","1","Friday","Fully Flexible"
"2019-12-21 14:00:00+00","2019-12-27 11:00:00+00","2019-09-25 14:43:19.963163+00",6,"890.60792",12,12,87,6,NULL,1,1,1,NULL,"Expedia GB",0,"GB",1,32,45,1,2,"OTA Netto",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","148.43465333333333","12.369554444444445","1.00","Wednesday","Early - 60 days"
"2019-12-09 14:00:00+00","2019-12-12 11:00:00+00","2019-09-23 16:25:18.559455+00",3,"928.760685",0,3,77,3,10,0,4,1,NULL,"Expedia GB",0,NULL,1,0,0,1,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","309.58689499999997","103.19563166666666","1","Monday","Fully Flexible"
"2019-12-12 14:00:00+00","2019-12-13 11:00:00+00","2019-10-09 16:45:20.429876+00",1,"168.97895",2,2,64,1,NULL,1,1,1,NULL,"Expedia GB",0,NULL,1,0,0,1,2,"OTA Netto",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","168.97895","84.489475","1.00","Wednesday","Early - 60 days"
"2019-11-30 14:00:00+00","2019-12-02 11:00:00+00","2019-09-29 09:57:47.248423+00",2,"327.942311",4,4,62,2,NULL,1,1,1,NULL,"Expedia GB",0,NULL,1,0,0,1,2,"OTA Netto",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","163.9711555","40.992788875","1.00","Sunday","Early - 60 days"
"2019-12-02 14:00:00+00","2019-12-05 11:00:00+00","2019-09-09 23:16:16.124877+00",3,"619",6,3,83,3,NULL,0,1,1,NULL,"Expedia GB",0,NULL,1,0,0,1,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","206.33333333333334","34.388888888888886","0.50","Monday","Fully Flexible"
"2019-12-02 14:00:00+00","2019-12-05 11:00:00+00","2019-09-09 23:23:42.540354+00",3,"950.38968",9,6,83,3,NULL,0,1,1,NULL,"Expedia GB",0,NULL,1,0,0,1,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","316.79656","35.199617777777775","0.67","Monday","Fully Flexible"
"2019-12-22 14:00:00+00","2019-12-25 11:00:00+00","2019-09-19 14:29:03.817297+00",3,"126.500385",6,6,94,3,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,"FIT",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","42.166795","7.027799166666666","1.00","Thursday","Early - 60 days"
"2019-12-13 14:00:00+00","2019-12-15 11:00:00+00","2019-08-07 08:12:57.050963+00",2,"561.7303",0,2,128,2,0,1,4,2,4,NULL,0,NULL,0,0,0,0,2,"Direct Business",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","280.86515","140.432575","1","Wednesday","Early - 60 days"
"2019-12-17 14:00:00+00","2019-12-18 11:00:00+00","2019-09-13 08:31:20.830401+00",2,"444.427108",4,2,95,1,NULL,1,5,2,4,NULL,0,NULL,0,0,0,0,2,"Leisure",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","222.213554","55.5533885","0.50","Friday","Early - 60 days"
"2019-12-13 14:00:00+00","2019-12-14 11:00:00+00","2019-10-08 08:19:27.922455+00",1,"218.355409",3,1,66,1,NULL,1,1,1,NULL,"Expedia GB",0,NULL,1,0,0,1,2,"OTA Netto",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","218.355409","72.78513633333334","0.33","Tuesday","Early - 60 days"
"2019-12-21 14:00:00+00","2019-12-26 11:00:00+00","2019-09-20 12:22:24.396139+00",5,"14.224475",10,5,92,5,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,"FIT",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","2.844895","0.2844895","0.50","Friday","Early - 60 days"
"2019-12-18 14:00:00+00","2019-12-20 11:00:00+00","2019-08-20 00:17:51.354947+00",2,"142.868272",0,4,120,2,0,0,4,2,4,NULL,0,NULL,0,0,0,0,2,"FIT",1,"C0595866-7641-424E-9C53-B2FF82C366F9","71.434136","17.858534","1","Tuesday","Fully Flexible"
"2019-12-16 14:00:00+00","2019-12-19 11:00:00+00","2019-08-30 14:18:39.620563+00",3,"200.857359",6,6,108,3,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,"FIT",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","66.952453","11.158742166666666","1.00","Friday","Early - 60 days"
"2019-12-08 14:00:00+00","2019-12-11 11:00:00+00","2019-09-11 12:58:42.468876+00",3,"126.500385",6,6,88,3,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,"FIT",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","42.166795","7.027799166666666","1.00","Wednesday","Early - 60 days"
"2019-12-17 14:00:00+00","2019-12-18 11:00:00+00","2019-09-13 08:31:20.830401+00",2,"444.427108",4,2,95,1,NULL,1,5,2,4,NULL,0,NULL,0,0,0,0,2,"Leisure",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","222.213554","55.5533885","0.50","Friday","Early - 60 days"
"2019-12-18 14:00:00+00","2019-12-22 11:00:00+00","2019-09-09 14:07:18.791663+00",4,"330.319552",8,8,100,4,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,"FIT",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","82.579888","10.322486","1.00","Monday","Early - 60 days"
"2019-12-22 14:00:00+00","2019-12-26 11:00:00+00","2019-10-10 16:43:20.14394+00",4,"559.74277",8,8,73,4,NULL,1,1,1,NULL,"Expedia GB",0,NULL,1,0,0,0,2,"OTA Netto",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","139.9356925","17.4919615625","1.00","Thursday","Early - 21 days"
"2019-12-17 14:00:00+00","2019-12-18 11:00:00+00","2019-09-13 08:31:20.830401+00",2,"424.240048",4,4,95,1,NULL,1,5,2,4,NULL,0,NULL,0,0,0,0,2,"Leisure",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","212.120024","53.030006","1.00","Friday","Early - 60 days"
"2019-11-30 14:00:00+00","2019-12-02 11:00:00+00","2019-09-07 02:31:25.494782+00",2,"553.507386",4,4,84,2,NULL,0,1,1,NULL,"Expedia GB",1,"US",1,0,35,1,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","276.753693","69.18842325","1.00","Saturday","Fully Flexible"
"2019-12-13 14:00:00+00","2019-12-15 11:00:00+00","2019-08-21 10:16:00.985441+00",2,"207.014802",4,4,114,2,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,"FIT",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","103.507401","25.87685025","1.00","Wednesday","Early - 60 days"
"2019-11-30 14:00:00+00","2019-12-07 11:00:00+00","2019-09-16 23:45:25.766222+00",7,"1193.842514",14,14,74,7,NULL,0,1,1,NULL,"Expedia GB",0,NULL,1,0,0,1,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","170.54893057142857","12.182066469387754","1.00","Monday","Fully Flexible"
"2019-12-13 14:00:00+00","2019-12-15 11:00:00+00","2019-10-05 14:09:18.070585+00",2,"760.288361",4,4,69,2,NULL,0,1,1,NULL,"Expedia GB",0,NULL,1,0,0,0,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","380.1441805","95.036045125","1.00","Saturday","Fully Flexible"
"2019-12-13 14:00:00+00","2019-12-16 11:00:00+00","2019-10-13 06:03:22.113275+00",3,"641.97192",6,6,61,3,NULL,1,1,1,NULL,"Agoda",0,NULL,1,0,0,1,2,"OTA Netto",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","213.99063999999998","35.66510666666667","1.00","Sunday","Early - 21 days"
"2019-11-29 14:00:00+00","2019-12-03 11:00:00+00","2019-09-09 19:51:44.253761+00",4,"831.761467",8,8,81,4,NULL,1,1,1,NULL,"Destination of the world",0,NULL,1,0,0,0,2,"FIT",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","207.94036675","25.99254584375","1.00","Monday","Early - 60 days"
"2019-12-17 14:00:00+00","2019-12-18 11:00:00+00","2019-09-13 08:31:20.814782+00",2,"444.427108",4,2,95,1,NULL,1,5,2,4,NULL,0,NULL,0,0,0,0,2,"Leisure",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","222.213554","55.5533885","0.50","Friday","Early - 60 days"
"2019-12-02 14:00:00+00","2019-12-05 11:00:00+00","2019-09-09 23:17:58.275394+00",3,"655",6,3,83,3,NULL,0,1,1,NULL,"Expedia GB",0,NULL,1,0,0,1,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","218.33333333333334","36.388888888888886","0.50","Monday","Fully Flexible"
"2019-11-29 14:00:00+00","2019-12-02 11:00:00+00","2019-09-11 13:39:12.021028+00",3,"788.815251",9,9,79,3,NULL,1,1,2,4,NULL,0,NULL,0,0,0,0,2,"Leisure",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","262.938417","29.215379666666667","1.00","Wednesday","Early - 60 days"
"2019-12-19 14:00:00+00","2019-12-22 11:00:00+00","2019-09-18 10:25:34.953475+00",3,"443.647684",9,6,92,3,NULL,1,1,1,NULL,"Expedia GB",0,NULL,1,0,0,1,2,"OTA Netto",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","147.88256133333334","16.431395703703704","0.67","Wednesday","Early - 60 days"
"2019-12-11 14:00:00+00","2019-12-13 11:00:00+00","2019-09-15 13:23:41.012643+00",2,"522.876054",4,4,87,2,NULL,0,1,0,NULL,NULL,0,"US",0,0,0,1,2,"Leisure",1,"E520020B-DBC3-4959-8313-2E3C9949C47C","261.438027","65.35950675","1.00","Sunday","Direct Booking"
"2019-12-11 14:00:00+00","2019-12-16 11:00:00+00","2019-09-11 19:17:38.754257+00",5,"1138.698324",10,10,91,5,NULL,0,1,1,NULL,"Booking.com",0,"IL",1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","227.73966479999999","22.77396648","1.00","Wednesday","Fully Flexible"
"2019-12-01 14:00:00+00","2019-12-05 11:00:00+00","2019-08-19 23:35:20.905242+00",4,"267.809812",0,4,103,4,0,0,4,2,1,NULL,0,NULL,0,0,0,0,2,"FIT",1,"C0595866-7641-424E-9C53-B2FF82C366F9","66.952453","16.73811325","1","Monday","Fully Flexible"
"2019-12-01 14:00:00+00","2019-12-04 11:00:00+00","2019-09-26 11:55:29.240093+00",3,"126.500385",6,6,66,3,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,"FIT",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","42.166795","7.027799166666666","1.00","Thursday","Early - 60 days"
"2019-12-21 14:00:00+00","2019-12-27 11:00:00+00","2019-08-19 18:02:17.89101+00",12,"2858.339731",24,24,124,6,NULL,1,1,0,NULL,NULL,0,NULL,0,0,0,0,2,"Leisure",1,"6AB340D9-EFCC-46C6-9297-45E4343DF3E7","238.19497758333333","9.92479073263889","1.00","Monday","Min 5 nights"
"2019-12-11 14:00:00+00","2019-12-13 11:00:00+00","2019-10-14 13:46:28.658336+00",2,"142.868272",4,4,58,2,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,"FIT",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","71.434136","17.858534","1.00","Monday","Early - 21 days"
"2019-12-13 14:00:00+00","2019-12-16 11:00:00+00","2019-09-30 17:55:49.045506+00",3,"413.56195",6,6,74,3,NULL,1,1,1,NULL,"Expedia GB",0,NULL,1,0,0,1,2,"OTA Netto",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","137.85398333333333","22.97566388888889","1.00","Monday","Early - 60 days"
"2019-12-05 14:00:00+00","2019-12-08 11:00:00+00","2019-10-17 04:31:22.113537+00",3,"602.065451",9,6,49,3,NULL,0,1,1,NULL,"Expedia GB",0,NULL,1,0,0,0,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","200.68848366666668","22.29872040740741","0.67","Thursday","Fully Flexible"
"2019-12-17 14:00:00+00","2019-12-18 11:00:00+00","2019-09-13 08:31:20.814782+00",2,"444.427108",4,2,95,1,NULL,1,5,2,4,NULL,0,NULL,0,0,0,0,2,"Leisure",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","222.213554","55.5533885","0.50","Friday","Early - 60 days"
"2019-12-13 14:00:00+00","2019-12-15 11:00:00+00","2019-08-29 11:18:09.844334+00",2,"540.179249",4,4,106,2,NULL,1,1,1,NULL,"Booking.com",0,"GB",1,0,0,1,2,"OTAs",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","270.0896245","67.522406125","1.00","Thursday","Early - 60 days"
"2019-12-23 14:00:00+00","2019-12-27 11:00:00+00","2019-09-16 23:13:40.315485+00",4,"855.339018",8,8,97,4,NULL,1,1,1,NULL,"Agoda",0,NULL,1,0,0,1,2,"OTA Netto",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","213.8347545","26.7293443125","1.00","Monday","Early - 21 days"
"2019-12-18 14:00:00+00","2019-12-20 11:00:00+00","2019-08-23 08:14:17.5293+00",2,"142.868272",4,4,117,2,NULL,0,1,2,4,NULL,0,NULL,0,0,0,0,2,"FIT",1,"C0595866-7641-424E-9C53-B2FF82C366F9","71.434136","17.858534","1.00","Friday","Fully Flexible"
"2019-12-27 14:00:00+00","2019-12-29 11:00:00+00","2019-09-24 21:33:48.600906+00",2,"507.287589",4,4,94,2,NULL,0,1,1,NULL,"Expedia GB",0,NULL,1,0,0,1,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","253.6437945","63.410948625","1.00","Tuesday","Fully Flexible"
"2019-12-17 14:00:00+00","2019-12-18 11:00:00+00","2019-09-13 08:31:20.814782+00",2,"444.427108",4,2,95,1,NULL,1,5,2,4,NULL,0,NULL,0,0,0,0,2,"Leisure",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","222.213554","55.5533885","0.50","Friday","Early - 60 days"
"2019-12-19 14:00:00+00","2019-12-22 11:00:00+00","2019-10-01 16:09:37.829528+00",3,"1378.293016",6,6,79,3,NULL,1,1,1,NULL,"Booking.com",0,"AE",1,0,0,1,2,"OTAs",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","459.43100533333336","76.57183422222222","1.00","Tuesday","Early - 60 days"
"2019-12-09 14:00:00+00","2019-12-12 11:00:00+00","2019-09-19 14:25:05.758441+00",3,"126.500385",6,6,81,3,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,"FIT",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","42.166795","7.027799166666666","1.00","Thursday","Early - 60 days"
"2019-12-29 14:00:00+00","2019-12-30 11:00:00+00","2019-08-13 13:01:07.455438+00",2,"794.26811",0,2,138,1,10,0,4,1,NULL,NULL,0,"BY",0,0,0,1,2,"Leisure",1,"C0595866-7641-424E-9C53-B2FF82C366F9","397.134055","198.5670275","1","Tuesday","Fully Flexible"
"2019-12-17 14:00:00+00","2019-12-18 11:00:00+00","2019-09-13 08:31:20.814782+00",2,"444.427108",4,2,95,1,NULL,1,5,2,4,NULL,0,NULL,0,0,0,0,2,"Leisure",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","222.213554","55.5533885","0.50","Friday","Early - 60 days"
"2019-12-18 14:00:00+00","2019-12-20 11:00:00+00","2019-09-05 05:51:33.734072+00",2,"625.136377",6,4,104,2,NULL,1,1,1,NULL,"Destination of the world",0,NULL,1,0,0,0,2,"FIT",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","312.5681885","52.094698083333334","0.67","Thursday","Early - 60 days"
"2019-11-29 14:00:00+00","2019-12-01 11:00:00+00","2019-09-12 23:25:26.124498+00",2,"522.018688",4,4,77,2,NULL,0,1,1,NULL,"Mr & Mrs Smith",1,"US",2,0,55,1,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","261.009344","65.252336","1.00","Thursday","Fully Flexible"
"2019-12-22 14:00:00+00","2019-12-26 11:00:00+00","2019-08-21 08:54:03.085666+00",4,"267.809812",0,8,123,4,0,0,4,2,4,NULL,0,NULL,2,0,0,0,2,"FIT",1,"C0595866-7641-424E-9C53-B2FF82C366F9","66.952453","8.369056625","1","Wednesday","Fully Flexible"
"2019-12-22 14:00:00+00","2019-12-29 11:00:00+00","2019-10-02 14:35:35.367323+00",7,"1149.64922",14,14,81,7,NULL,1,1,1,NULL,"Expedia GB",0,NULL,1,0,0,0,2,"OTA Netto",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","164.23560285714285","11.73111448979592","1.00","Wednesday","Early - 60 days"
"2019-12-21 14:00:00+00","2019-12-25 11:00:00+00","2019-09-17 13:53:45.49461+00",4,"1411.418502",12,8,95,4,NULL,1,1,1,NULL,"Booking.com",0,"DE",1,0,0,1,2,"OTAs",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","352.8546255","29.404552125","0.67","Tuesday","Early - 60 days"
"2019-12-19 14:00:00+00","2019-12-22 11:00:00+00","2019-08-13 08:56:58.515662+00",3,"186",6,6,128,3,NULL,0,1,2,4,NULL,0,NULL,0,0,0,0,2,"FIT",1,"C0595866-7641-424E-9C53-B2FF82C366F9","62","10.333333333333334","1.00","Tuesday","Fully Flexible"
"2019-12-23 14:00:00+00","2019-12-27 11:00:00+00","2019-09-25 14:45:57.688886+00",4,"655.300055",8,8,89,4,NULL,1,1,1,NULL,"Expedia GB",0,"GB",1,32,45,1,2,"OTA Netto",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","163.82501375","20.47812671875","1.00","Wednesday","Early - 60 days"
"2019-12-29 14:00:00+00","2019-12-31 11:00:00+00","2019-09-19 18:37:51.676642+00",2,"859.080252",4,4,101,2,NULL,0,1,1,NULL,"Expedia GB",0,NULL,1,0,0,1,2,"OTA Netto",1,"C0595866-7641-424E-9C53-B2FF82C366F9","429.540126","107.3850315","1.00","Thursday","Fully Flexible"
"2019-12-02 14:00:00+00","2019-12-06 11:00:00+00","2019-08-15 12:53:09.215769+00",4,"843.491788",8,8,109,4,NULL,1,1,1,NULL,"Agoda",0,NULL,1,0,0,1,2,"OTA Netto",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","210.872947","26.359118375","1.00","Thursday","Early - 21 days"
"2019-11-28 14:00:00+00","2019-12-01 11:00:00+00","2019-09-12 13:31:53.24552+00",3,"457.677304",6,3,77,3,NULL,1,1,1,NULL,"Expedia GB",0,NULL,1,0,0,1,2,"OTA Netto",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","152.55910133333333","25.426516888888887","0.50","Thursday","Early - 60 days"
"2019-11-30 14:00:00+00","2019-12-01 11:00:00+00","2019-10-15 12:55:17.941981+00",1,"319.602483",2,3,46,1,NULL,0,1,1,NULL,"Booking.com",0,"GB",1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","319.602483","159.8012415","1.50","Tuesday","Fully Flexible"
"2019-12-19 14:00:00+00","2019-12-22 11:00:00+00","2019-10-10 13:18:13.757172+00",3,"1092.634412",9,9,70,3,NULL,0,1,0,NULL,NULL,0,"IL",0,0,0,1,2,"Leisure",1,"F053F480-56C8-4EC6-913F-649554208CCD","364.2114706666667","40.46794118518519","1.00","Thursday","Suite Offer"
"2019-11-28 14:00:00+00","2019-12-02 11:00:00+00","2019-10-06 07:19:33.252487+00",4,"1093.959432",12,8,53,4,NULL,1,1,0,NULL,NULL,0,"SG",0,0,0,1,2,"Leisure",1,"352DBBC6-7B8D-4A4C-85A2-951532830D37","273.489858","22.790821500000003","0.67","Sunday","Min 4 nights"
"2019-12-13 14:00:00+00","2019-12-14 11:00:00+00","2019-10-09 17:11:19.726401+00",1,"201.90958",2,2,65,1,NULL,1,1,1,NULL,"Expedia GB",0,NULL,1,0,0,1,2,"OTA Netto",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","201.90958","100.95479","1.00","Wednesday","Early - 60 days"
"2019-12-24 14:00:00+00","2019-12-30 11:00:00+00","2019-10-13 06:43:21.614734+00",7,"2072",14,14,72,6,NULL,0,1,1,NULL,"Booking.com",0,NULL,1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","296","21.142857142857142","1.00","Sunday","Fully Flexible"
"2019-12-04 14:00:00+00","2019-12-06 11:00:00+00","2019-09-24 06:30:46.823454+00",2,"257.443482",4,4,71,2,NULL,1,1,2,4,NULL,0,"RO",1,32,35,0,2,"FIT",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","128.721741","32.18043525","1.00","Tuesday","Early - 60 days"
"2019-12-23 14:00:00+00","2019-12-28 11:00:00+00","2019-10-15 21:21:25.051779+00",5,"1447.194027",10,10,69,5,NULL,0,1,1,NULL,"Booking.com",0,"IE",1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","289.4388054","28.94388054","1.00","Tuesday","Fully Flexible"
"2019-12-22 14:00:00+00","2019-12-24 11:00:00+00","2019-08-05 10:37:52.758506+00",2,"94.699918",4,4,139,2,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,"FIT",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","47.349959","11.83748975","1.00","Monday","Early - 60 days"
"2019-12-17 14:00:00+00","2019-12-20 11:00:00+00","2019-08-30 14:29:00.699142+00",3,"200.857359",6,6,109,3,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,"FIT",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","66.952453","11.158742166666666","1.00","Friday","Early - 60 days"
"2019-12-26 14:00:00+00","2019-12-29 11:00:00+00","2019-09-17 15:03:40.513924+00",3,"1166.679617",9,6,100,3,NULL,0,1,1,NULL,"Booking.com",0,"IL",1,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","388.8932056666667","43.210356185185184","0.67","Tuesday","Fully Flexible"
"2019-11-27 14:00:00+00","2019-12-01 11:00:00+00","2019-09-08 16:33:25.984037+00",4,"1361.61336",8,12,80,4,NULL,0,1,1,NULL,"Booking.com",0,"US",2,0,0,1,2,"OTAs",1,"C0595866-7641-424E-9C53-B2FF82C366F9","340.40334","42.5504175","1.50","Sunday","Fully Flexible"
"2019-12-17 14:00:00+00","2019-12-18 11:00:00+00","2019-09-13 08:31:20.830401+00",2,"424.240048",6,4,95,1,NULL,1,5,2,4,NULL,0,NULL,0,0,0,0,2,"Leisure",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","212.120024","35.353337333333336","0.67","Friday","Early - 60 days"
"2019-12-05 14:00:00+00","2019-12-08 11:00:00+00","2019-09-22 19:11:24.444664+00",3,"561.02882",6,6,74,3,NULL,1,1,1,NULL,"Travel Republic Limited",0,NULL,1,0,0,0,2,"Leisure",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","187.00960666666666","31.16826777777778","1.00","Sunday","Early - 21 days"
"2019-12-21 14:00:00+00","2019-12-23 11:00:00+00","2019-08-18 18:30:35.466464+00",2,"521.628977",4,4,125,2,NULL,1,1,1,NULL,"Booking.com",1,NULL,1,0,55,1,2,"OTAs",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","260.8144885","65.203622125","1.00","Sunday","Early - 60 days"
"2019-12-13 14:00:00+00","2019-12-16 11:00:00+00","2019-10-17 09:51:46.739981+00",3,"261.028829",6,6,57,3,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,"FIT",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","87.00960966666666","14.50160161111111","1.00","Thursday","Early - 21 days"
"2019-11-26 14:00:00+00","2019-11-30 11:00:00+00","2019-08-13 09:12:17.886883+00",4,"175",8,8,105,4,NULL,0,1,2,4,NULL,0,NULL,0,0,0,0,2,"FIT",1,"C0595866-7641-424E-9C53-B2FF82C366F9","43.75","5.46875","1.00","Tuesday","Fully Flexible"
"2019-11-18 14:00:00+00","2019-11-20 11:00:00+00","2019-10-10 12:18:42.912324+00",2,"320.966474",0,2,39,2,0,1,4,2,4,NULL,0,NULL,0,0,0,0,2,"Direct Business",1,"EDD27B23-7F55-4C77-8FF1-6D755E56434C","160.483237","80.2416185","1","Thursday","Early - 21 days"
"2019-11-04 14:00:00+00","2019-11-05 11:00:00+00","2019-08-12 17:00:31.151509+00",1,"89.282928",2,2,84,1,NULL,1,1,2,1,NULL,0,NULL,0,0,0,0,2,"FIT",1,"F9842BC5-4135-4008-9554-43D1C12DDEDD","89.282928","44.641464","1.00","Monday","Early - 60 days"
"2019-11-24 14:00:00+00","2019-11-27 11:00:00+00","2019-08-22 11:47:54.11114+00",3,"125.681991",0,6,94,3,0,0,4,2,1,NULL,0,NULL,0,0,0,0,2,"FIT",1,"C0595866-7641-424E-9C53-B2FF82C366F9","41.893997","6.982332833333333","1","Thursday","Fully Flexible"
"2019-11-01 14:00:00+00","2019-11-04 11:00:00+00","2019-10-15 17:03:30.947036+00",3,"678.29304",6,6,17,3,NULL,1,1,1,NULL,"Booking.com",1,"FR",1,0,35,1,2,"OTAs",1,"7D843D4A-C386-4293-A80A-9A56504EF4C3","226.09768","37.682946666666666","1.00","Tuesday","Min 3 nights"
